Date,id,Ozone,CO,SO2,NO2,PM10,PM2
2022-04-12,0,28.366333333333333,1.5090000000000001,19.838275862068965,57.78633333333334,285.07533333333333,98.91799999999999
2022-04-13,0,29.348333333333336,1.5446666666666669,16.562666666666665,58.867,359.95366666666666,118.377
2022-04-14,0,50.205666666666666,0.9503333333333334,15.266666666666667,34.094,344.153,78.85100000000001
2022-04-15,0,51.39433333333333,1.1873333333333334,16.926666666666666,44.41833333333333,239.66310344827585,72.59965517241379
2022-04-16,0,49.169999999999995,1.5386666666666666,20.734333333333332,54.635999999999996,305.1333333333333,103.92433333333334
2022-04-17,0,44.19133333333333,1.532,19.802758620689655,60.274,294.1143333333333,112.79033333333334
2022-04-18,0,40.97033333333333,1.8816666666666668,19.298965517241378,68.365,313.955,113.66103448275862
2022-04-19,0,37.376666666666665,1.4929999999999999,22.46103448275862,57.64066666666667,389.1756666666667,137.36433333333335
2022-04-20,0,37.056333333333335,1.1433333333333333,21.041666666666668,49.108666666666664,310.72099999999995,98.93566666666668
2022-04-21,0,22.238333333333333,1.1706666666666665,17.983793103448274,46.489333333333335,378.3043333333333,108.114
2022-04-22,0,49.489000000000004,1.1433333333333333,15.432,47.31066666666666,237.25666666666666,67.77066666666666
2022-04-23,0,47.22933333333333,1.3493333333333333,18.741333333333333,57.85033333333333,298.504,115.89533333333334
2022-04-24,0,58.599666666666664,1.04,21.351999999999997,49.048,323.306,126.24566666666666
2022-04-25,0,61.85166666666667,0.9873333333333334,18.423,37.975,306.38366666666667,104.79666666666667
2022-04-26,0,45.34666666666667,1.4066666666666667,16.177,52.143,246.69133333333332,85.93
2022-04-27,0,46.33833333333334,1.8123333333333334,23.941,66.03533333333333,342.9403333333333,163.68866666666665
2022-04-28,0,39.04,1.7823333333333333,22.888666666666666,71.04033333333334,370.5566666666667,169.92233333333334
2022-04-29,0,37.117,1.5486666666666666,22.408333333333335,57.193333333333335,368.25766666666664,157.8156666666667
2022-04-30,0,37.869,1.57,22.865333333333336,55.559666666666665,303.77166666666665,129.14466666666667
2022-05-01,0,46.45033333333333,1.3913333333333333,13.732666666666667,35.32035714285714,316.5206666666666,93.012
2022-05-02,0,52.60166666666667,1.3073333333333332,12.568620689655173,28.775000000000002,265.169,75.82
2022-05-03,0,51.047931034482765,1.2255172413793103,13.985862068965519,32.03285714285714,332.48931034482763,102.04724137931034
2022-05-04,0,40.99633333333334,1.199,12.562333333333333,33.477,225.01333333333332,75.00633333333333
2022-05-05,0,43.669666666666664,1.371,14.049333333333333,51.879,190.24633333333335,74.999
2022-05-06,0,41.71366666666666,1.4193333333333333,14.776,51.26199999999999,305.452,123.13366666666666
2022-05-07,0,47.749,1.6626666666666667,15.722666666666667,51.67666666666666,253.58066666666667,91.30666666666666
2022-05-08,0,61.33931034482758,1.3531034482758622,13.51448275862069,34.31655172413793,217.58999999999997,86.89275862068965
2022-05-09,0,65.384,1.2486666666666666,11.797666666666666,25.985,171.839,67.91266666666667
2022-05-10,0,56.28633333333333,1.2346666666666666,11.723,26.303,167.05866666666668,66.274
2022-05-11,0,60.778,1.2033333333333334,12.196,28.567666666666664,169.118,63.21566666666667
2022-05-12,0,61.54366666666667,1.2313333333333332,11.487,33.221333333333334,181.391,67.89033333333333
2022-05-13,0,56.22366666666667,1.5256666666666667,12.883333333333333,37.13366666666666,221.5283333333333,76.94633333333333
2022-05-14,0,45.973333333333336,1.7327586206896552,16.523999999999997,57.892,298.3926666666667,110.756
2022-05-15,0,37.008,1.6873333333333334,17.69448275862069,57.47633333333333,302.1136666666667,101.09133333333332
2022-05-16,0,37.716,1.0873333333333333,12.459310344827585,35.001999999999995,406.5383333333333,89.30766666666666
2022-05-17,0,58.39533333333333,1.1826666666666665,15.350344827586207,35.39433333333333,246.068,68.90733333333333
2022-05-18,0,53.50466666666667,1.22,15.392758620689655,37.88866666666667,256.16,76.29066666666667
2022-05-19,0,52.431333333333335,1.3493333333333333,17.58103448275862,45.27333333333333,268.8353333333333,87.04166666666667
2022-05-20,0,44.050333333333334,1.1593333333333333,15.841379310344827,43.751666666666665,333.8103333333333,96.11333333333333
2022-05-21,0,43.580000000000005,0.9003333333333334,10.730666666666668,31.237333333333332,335.794,76.15866666666668
2022-05-22,0,58.65833333333333,0.9896666666666667,13.623666666666667,34.717333333333336,197.11333333333332,65.40066666666667
2022-05-23,0,47.121,0.9353333333333335,10.424000000000001,22.654666666666667,105.37172413793104,30.888275862068966
2022-05-24,0,43.751999999999995,1.105,9.592,29.820666666666668,88.39413793103448,38.60733333333334
2022-05-25,0,47.720666666666666,1.242,10.184,38.25866666666666,175.18137931034482,99.04724137931034
2022-05-26,0,57.46066666666666,1.332,12.601379310344827,44.86666666666667,211.9406896551724,97.14551724137931
2022-05-27,0,39.55733333333333,1.068,11.664137931034482,41.21933333333333,231.36166666666668,88.57310344827586
2022-05-28,0,36.333999999999996,1.1053333333333333,11.223793103448276,35.580666666666666,348.136,76.50482758620689
2022-05-29,0,43.178666666666665,0.9620689655172413,11.57642857142857,30.615666666666666,272.3572413793103,73.20586206896552
2022-05-30,0,41.94666666666667,1.1924137931034482,10.380344827586207,35.259,205.314,65.0806896551724
2022-05-31,0,47.038000000000004,1.5479999999999998,12.23,49.535999999999994,333.89566666666667,98.66827586206897
2022-06-01,0,42.79933333333334,1.236,11.709999999999999,49.23466666666666,314.576,96.56333333333333
2022-06-02,0,38.24166666666667,1.213666666666667,13.312758620689655,46.510999999999996,262.01366666666667,76.607
2022-06-03,0,47.18033333333334,1.3963333333333334,14.681034482758621,52.67366666666667,287.5353333333333,92.13033333333333
2022-06-04,0,46.432,1.5710000000000002,13.828666666666667,58.94733333333333,274.197,83.74033333333334
2022-06-05,0,36.39172413793103,1.0226666666666666,10.379,41.967333333333336,265.2760714285714,60.74071428571428
2022-06-06,0,47.65965517241379,1.065,11.008999999999999,48.65833333333333,230.34433333333334,54.265
2022-06-07,0,33.98827586206897,0.9313793103448277,10.910689655172412,41.67620689655172,393.45392857142855,85.5855172413793
2022-06-08,0,30.581,0.947,10.709333333333332,35.17266666666667,374.29275862068965,76.65633333333334
2022-06-09,0,35.07166666666667,1.0251724137931035,10.178333333333335,39.376999999999995,291.069,62.298
2022-06-10,0,25.875666666666667,0.981,10.084333333333332,36.98107142857143,356.61066666666665,74.74533333333333
2022-06-11,0,28.672666666666665,0.8816666666666666,10.85,32.00678571428571,312.89966666666663,69.99633333333333
2022-06-12,0,34.72586206896552,0.967,11.349,33.88892857142857,295.1193333333333,75.113
2022-06-13,0,35.64333333333333,0.8616666666666667,8.690666666666667,27.566785714285714,235.925,50.24166666666667
2022-06-14,0,33.05866666666667,0.8026666666666668,9.184666666666667,22.708214285714288,252.81366666666665,55.626
2022-06-15,0,35.1,0.824,7.359666666666667,21.288275862068964,141.76333333333332,34.942
2022-06-16,0,41.736,0.8766666666666667,7.939000000000001,25.490000000000002,131.81866666666667,33.534666666666666
2022-06-17,0,27.029,0.936,6.5360000000000005,28.854137931034483,83.67566666666667,28.752333333333333
2022-06-18,0,27.6,0.9410000000000001,7.893,24.203793103448273,75.58200000000001,34.92966666666667
2022-06-19,0,23.951999999999998,0.8786206896551725,8.375862068965517,26.16689655172414,109.46433333333333,43.967666666666666
2022-06-20,0,32.16566666666667,0.9686666666666667,9.491333333333333,30.563793103448276,143.42333333333332,57.321000000000005
2022-06-21,0,29.09333333333333,1.019,9.864333333333333,34.818275862068965,131.62166666666667,46.035999999999994
2022-06-22,0,39.09533333333333,0.9420000000000001,10.137333333333334,28.023448275862066,157.94633333333334,52.58633333333333
2022-06-23,0,42.63066666666667,0.9323333333333333,10.038,29.477931034482758,187.97766666666666,57.71933333333333
2022-06-24,0,48.54266666666667,1.019,12.687666666666667,35.95655172413793,231.45533333333333,73.95599999999999
2022-06-25,0,50.90133333333333,1.2426666666666668,15.149666666666667,45.07551724137931,262.19666666666666,80.87566666666666
2022-06-26,0,38.638333333333335,0.993,10.871724137931034,26.076206896551724,171.59,65.74833333333333
2022-06-27,0,37.315333333333335,0.9676666666666667,9.874137931034484,22.233571428571427,135.41966666666667,55.402
2022-06-28,0,37.306666666666665,1.097,9.647333333333334,23.985862068965517,171.968,75.94133333333333
